venda_id,data,produto_id,cliente_id,vendedor_id,regiao,quantidade,desconto_pct,receita_bruta,receita_liquida,custo_total,margem
31235,2025-08-28,23,44,16,Sudeste,18,0.119,4970.7,4379.19,2962.8,1416.39
31252,2025-08-28,19,112,16,Sudeste,3,0.019,313.14,307.19,209.1,98.09
31237,2025-08-28,15,80,3,Nordeste,4,0.098,1719.56,1551.04,841.24,709.8
31255,2025-08-28,6,8,14,Centro-Oeste,2,0.064,1594.4,1492.36,821.58,670.78
31254,2025-08-28,4,114,15,Sudeste,24,0.027,1206.0,1173.44,813.6,359.84
31253,2025-08-28,18,70,10,Sul,11,0.023,5512.87,5386.07,3019.06,2367.01
31217,2025-08-28,16,41,5,Nordeste,22,0.161,1279.3,1073.33,893.64,179.69
31251,2025-08-28,13,97,7,Norte,3,0.063,298.74,279.92,218.34,61.58
31250,2025-08-28,23,111,15,Sudeste,2,0.061,552.3,518.61,329.2,189.41
31249,2025-08-28,13,96,3,Nordeste,13,0.041,1294.54,1241.46,946.14,295.32
31248,2025-08-28,11,124,15,Sudeste,5,0.04,794.65,762.86,474.25,288.61
31247,2025-08-28,10,16,11,Centro-Oeste,1,0.06,111.45,104.76,79.16,25.6
31246,2025-08-28,2,5,10,Sul,8,0.066,2075.76,1938.76,1164.56,774.2
31245,2025-08-28,6,19,7,Norte,8,0.076,6377.6,5892.9,3286.32,2606.58
31244,2025-08-28,19,100,14,Centro-Oeste,12,0.011,1252.56,1238.78,836.4,402.38
31243,2025-08-28,4,7,1,Sul,6,0.043,301.5,288.54,203.4,85.14
31241,2025-08-28,1,61,12,Sul,14,0.082,1426.88,1309.88,960.82,349.06
31240,2025-08-28,4,32,15,Sudeste,11,0.019,552.75,542.25,372.9,169.35
31239,2025-08-28,8,124,16,Sudeste,3,0.046,856.59,817.19,524.79,292.4
31238,2025-08-28,21,113,8,Sudeste,3,0.08,1307.85,1203.22,626.49,576.73
31236,2025-08-28,15,26,2,Norte,5,0.088,2149.45,1960.3,1051.55,908.75
31216,2025-08-28,24,74,4,Centro-Oeste,1,0.029,401.08,389.45,195.7,193.75
31242,2025-08-28,12,104,8,Sudeste,4,0.085,1637.96,1498.73,876.68,622.05
31214,2025-08-28,10,83,16,Sudeste,25,0.105,2786.25,2493.69,1979.0,514.69
31192,2025-08-28,13,111,16,Sudeste,1,0.06,99.58,93.61,72.78,20.83
31191,2025-08-28,3,128,15,Sudeste,5,0.029,4429.3,4300.85,2399.45,1901.4
31190,2025-08-28,17,7,1,Sul,7,0.076,1452.01,1341.66,917.56,424.1
31189,2025-08-28,5,71,12,Sul,6,0.051,1164.96,1105.55,746.7,358.85
31188,2025-08-28,24,69,12,Sul,2,0.024,802.16,782.91,391.4,391.51
31187,2025-08-28,16,38,3,Nordeste,1,0.093,58.15,52.74,40.62,12.12
31186,2025-08-28,4,94,1,Sul,7,0.059,351.75,331.0,237.3,93.7
31193,2025-08-28,8,75,13,Centro-Oeste,10,0.048,2855.3,2718.25,1749.3,968.95
31185,2025-08-28,20,113,16,Sudeste,3,0.072,769.5,714.1,435.09,279.01
31182,2025-08-28,11,37,16,Sudeste,3,0.013,476.79,470.59,284.55,186.04
31181,2025-08-28,7,66,1,Sul,6,0.035,349.08,336.86,239.46,97.4
31180,2025-08-28,13,130,8,Sudeste,3,0.084,298.74,273.65,218.34,55.31
31179,2025-08-28,16,57,3,Nordeste,12,0.027,697.8,678.96,487.44,191.52
31178,2025-08-28,19,52,3,Nordeste,1,0.08,104.38,96.03,69.7,26.33
31177,2025-08-28,2,86,16,Sudeste,3,0.097,778.41,702.9,436.71,266.19
31215,2025-08-28,24,137,12,Sul,12,0.016,4812.96,4735.95,2348.4,2387.55
31183,2025-08-28,9,34,13,Centro-Oeste,7,0.073,5317.83,4929.63,2700.88,2228.75
31194,2025-08-28,16,101,3,Nordeste,4,0.069,232.6,216.55,162.48,54.07
31184,2025-08-28,10,24,7,Norte,6,0.013,668.7,660.01,474.96,185.05
31196,2025-08-28,24,137,1,Sul,7,0.051,2807.56,2664.37,1369.9,1294.47
31195,2025-08-28,19,16,11,Centro-Oeste,2,0.084,208.76,191.22,139.4,51.82
31212,2025-08-28,12,2,7,Norte,1,0.046,409.49,390.65,219.17,171.48
31211,2025-08-28,14,48,8,Sudeste,6,0.084,1164.54,1066.72,695.34,371.38
31210,2025-08-28,17,46,6,Nordeste,10,0.052,2074.3,1966.44,1310.8,655.64
31209,2025-08-28,24,109,15,Sudeste,3,0.095,1203.24,1088.93,587.1,501.83
31207,2025-08-28,24,24,2,Norte,7,0.061,2807.56,2636.3,1369.9,1266.4
31206,2025-08-28,22,125,5,Nordeste,8,0.058,745.52,702.28,523.6,178.68
31205,2025-08-28,2,100,9,Centro-Oeste,11,0.068,2854.17,2660.09,1601.27,1058.82
31208,2025-08-28,3,78,15,Sudeste,3,0.083,2657.58,2437.0,1439.67,997.33
31203,2025-08-28,3,72,12,Sul,26,0.056,23032.36,21742.55,12477.14,9265.41
31202,2025-08-28,3,97,7,Norte,1,0.072,885.86,822.08,479.89,342.19
31201,2025-08-28,10,41,3,Nordeste,25,0.012,2786.25,2752.82,1979.0,773.82
31213,2025-08-28,7,46,5,Nordeste,5,0.029,290.9,282.46,199.55,82.91
31200,2025-08-28,22,82,1,Sul,1,0.082,93.19,85.55,65.45,20.1
31199,2025-08-28,17,121,5,Nordeste,20,0.171,4148.6,3439.19,2621.6,817.59
31198,2025-08-28,7,132,10,Sul,6,0.083,349.08,320.11,239.46,80.65
31204,2025-08-28,1,58,10,Sul,7,0.048,713.44,679.19,480.41,198.78
31197,2025-08-28,3,90,12,Sul,3,0.095,2657.58,2405.11,1439.67,965.44
31291,2025-08-29,12,99,3,Nordeste,13,0.057,5323.37,5019.94,2849.21,2170.73
31290,2025-08-29,6,86,8,Sudeste,5,0.068,3986.0,3714.95,2053.95,1661.0
31289,2025-08-29,18,84,16,Sudeste,5,0.092,2505.85,2275.31,1372.3,903.01
31288,2025-08-29,3,124,15,Sudeste,2,0.094,1771.72,1605.18,959.78,645.4
31284,2025-08-29,8,117,8,Sudeste,3,0.024,856.59,836.03,524.79,311.24
31286,2025-08-29,10,33,2,Norte,4,0.085,445.8,407.91,316.64,91.27
31285,2025-08-29,10,24,2,Norte,1,0.078,111.45,102.76,79.16,23.6
31292,2025-08-29,1,116,8,Sudeste,7,0.025,713.44,695.6,480.41,215.19
31283,2025-08-29,21,47,9,Centro-Oeste,4,0.082,1743.8,1600.81,835.32,765.49
31287,2025-08-29,18,129,9,Centro-Oeste,13,0.078,6515.21,6007.02,3567.98,2439.04
31293,2025-08-29,20,33,7,Norte,3,0.042,769.5,737.18,435.09,302.09
31302,2025-08-29,5,14,3,Nordeste,5,0.093,970.8,880.52,622.25,258.27
31295,2025-08-29,6,26,7,Norte,1,0.064,797.2,746.18,410.79,335.39
31296,2025-08-29,16,50,15,Sudeste,30,0.1,1744.5,1570.05,1218.6,351.45
31297,2025-08-29,9,33,7,Norte,1,0.004,759.69,756.65,385.84,370.81
31298,2025-08-29,6,74,11,Centro-Oeste,4,0.059,3188.8,3000.66,1643.16,1357.5
31299,2025-08-29,14,20,16,Sudeste,9,0.001,1746.81,1745.06,1043.01,702.05
31300,2025-08-29,1,81,1,Sul,4,0.095,407.68,368.95,274.52,94.43
31301,2025-08-29,9,100,4,Centro-Oeste,9,0.068,6837.21,6372.28,3472.56,2899.72
31303,2025-08-29,14,41,5,Nordeste,25,0.17,4852.25,4027.37,2897.25,1130.12
31304,2025-08-29,8,76,15,Sudeste,7,0.043,1998.71,1912.77,1224.51,688.26
31282,2025-08-29,18,110,12,Sul,24,0.159,12028.08,10115.62,6587.04,3528.58
31305,2025-08-29,17,10,16,Sudeste,1,0.097,207.43,187.31,131.08,56.23
31294,2025-08-29,3,10,8,Sudeste,2,0.032,1771.72,1715.02,959.78,755.24
31281,2025-08-29,8,90,10,Sul,3,0.073,856.59,794.06,524.79,269.27
31278,2025-08-29,16,27,1,Sul,12,0.033,697.8,674.77,487.44,187.33
31279,2025-08-29,19,2,7,Norte,1,0.025,104.38,101.77,69.7,32.07
31280,2025-08-29,13,94,10,Sul,8,0.081,796.64,732.11,582.24,149.87
31256,2025-08-29,12,82,12,Sul,7,0.037,2866.43,2760.37,1534.19,1226.18
31257,2025-08-29,8,106,8,Sudeste,2,0.068,571.06,532.23,349.86,182.37
31258,2025-08-29,12,140,2,Norte,6,0.08,2456.94,2260.38,1315.02,945.36
31259,2025-08-29,5,51,4,Centro-Oeste,4,0.011,776.64,768.1,497.8,270.3
31260,2025-08-29,3,26,2,Norte,4,0.033,3543.44,3426.51,1919.56,1506.95
31262,2025-08-29,8,11,14,Centro-Oeste,2,0.068,571.06,532.23,349.86,182.37
31263,2025-08-29,14,109,8,Sudeste,3,0.095,582.27,526.95,347.67,179.28
31264,2025-08-29,5,99,6,Nordeste,8,0.067,1553.28,1449.21,995.6,453.61
31265,2025-08-29,16,97,7,Norte,1,0.05,58.15,55.24,40.62,14.62
31266,2025-08-29,24,42,6,Nordeste,10,0.066,4010.8,3746.09,1957.0,1789.09
31261,2025-08-29,10,101,5,Nordeste,1,0.08,111.45,102.53,79.16,23.37
31268,2025-08-29,13,86,15,Sudeste,4,0.05,398.32,378.4,291.12,87.28
31269,2025-08-29,2,51,9,Centro-Oeste,2,0.079,518.94,477.94,291.14,186.8
31270,2025-08-29,4,55,16,Sudeste,1,0.079,50.25,46.28,33.9,12.38
31271,2025-08-29,1,27,12,Sul,11,0.011,1121.12,1108.79,754.93,353.86
31272,2025-08-29,12,47,9,Centro-Oeste,2,0.033,818.98,791.95,438.34,353.61
31273,2025-08-29,12,117,15,Sudeste,1,0.081,409.49,376.32,219.17,157.15
31274,2025-08-29,3,126,9,Centro-Oeste,8,0.022,7086.88,6930.97,3839.12,3091.85
31275,2025-08-29,11,49,8,Sudeste,5,0.019,794.65,779.55,474.25,305.3
31276,2025-08-29,21,20,16,Sudeste,13,0.048,5667.35,5395.32,2714.79,2680.53
31267,2025-08-29,11,17,10,Sul,2,0.045,317.86,303.56,189.7,113.86
31277,2025-08-29,21,5,10,Sul,8,0.084,3487.6,3194.64,1670.64,1524.0
31321,2025-08-30,20,28,16,Sudeste,7,0.051,1795.5,1703.93,1015.21,688.72
31322,2025-08-30,8,94,1,Sul,9,0.076,2569.77,2374.47,1574.37,800.1
31323,2025-08-30,18,10,8,Sudeste,5,0.013,2505.85,2473.27,1372.3,1100.97
31324,2025-08-30,11,40,12,Sul,30,0.041,4767.9,4572.42,2845.5,1726.92
31329,2025-08-30,9,107,15,Sudeste,6,0.091,4558.14,4143.35,2315.04,1828.31
31326,2025-08-30,16,90,1,Sul,6,0.035,348.9,336.69,243.72,92.97
31327,2025-08-30,23,55,15,Sudeste,1,0.08,276.15,254.06,164.6,89.46
31328,2025-08-30,11,135,10,Sul,1,0.002,158.93,158.61,94.85,63.76
31330,2025-08-30,8,4,1,Sul,7,0.055,1998.71,1888.78,1224.51,664.27
31320,2025-08-30,9,133,9,Centro-Oeste,5,0.073,3798.45,3521.16,1929.2,1591.96
31325,2025-08-30,21,117,8,Sudeste,1,0.094,435.95,394.97,208.83,186.14
31319,2025-08-30,7,124,16,Sudeste,5,0.051,290.9,276.06,199.55,76.51
31311,2025-08-30,2,122,15,Sudeste,25,0.163,6486.75,5429.41,3639.25,1790.16
31317,2025-08-30,6,6,8,Sudeste,15,0.092,11958.0,10857.86,6161.85,4696.01
31318,2025-08-30,24,78,16,Sudeste,5,0.024,2005.4,1957.27,978.5,978.77
31307,2025-08-30,2,106,15,Sudeste,3,0.016,778.41,765.96,436.71,329.25
31308,2025-08-30,6,51,9,Centro-Oeste,5,0.042,3986.0,3818.59,2053.95,1764.64
31309,2025-08-30,21,2,7,Norte,1,0.023,435.95,425.92,208.83,217.09
31310,2025-08-30,24,71,12,Sul,6,0.077,2406.48,2221.18,1174.2,1046.98
31306,2025-08-30,4,94,1,Sul,6,0.064,301.5,282.2,203.4,78.8
31313,2025-08-30,4,119,15,Sudeste,30,0.098,1507.5,1359.76,1017.0,342.76
31314,2025-08-30,14,122,8,Sudeste,39,0.114,7569.51,6706.59,4519.71,2186.88
31315,2025-08-30,23,40,12,Sul,26,0.147,7179.9,6124.45,4279.6,1844.85
31316,2025-08-30,19,84,15,Sudeste,18,0.089,1878.84,1711.62,1254.6,457.02
31312,2025-08-30,1,41,3,Nordeste,28,0.082,2853.76,2619.75,1921.64,698.11
31343,2025-08-31,17,138,14,Centro-Oeste,19,0.027,3941.17,3834.76,2490.52,1344.24
31350,2025-08-31,19,33,7,Norte,4,0.014,417.52,411.67,278.8,132.87
31349,2025-08-31,13,95,6,Nordeste,1,0.089,99.58,90.72,72.78,17.94
31348,2025-08-31,5,127,5,Nordeste,4,0.036,776.64,748.68,497.8,250.88
31347,2025-08-31,15,94,10,Sul,11,0.022,4728.79,4624.76,2313.41,2311.35
31346,2025-08-31,6,72,12,Sul,24,0.112,19132.8,16989.93,9858.96,7130.97
31345,2025-08-31,22,13,12,Sul,6,0.025,559.14,545.16,392.7,152.46
31351,2025-08-31,18,128,15,Sudeste,4,0.047,2004.68,1910.46,1097.84,812.62
31344,2025-08-31,8,3,15,Sudeste,12,0.027,3426.36,3333.85,2099.16,1234.69
31342,2025-08-31,21,94,12,Sul,9,0.026,3923.55,3821.54,1879.47,1942.07
31337,2025-08-31,17,121,3,Nordeste,26,0.003,5393.18,5377.0,3408.08,1968.92
31340,2025-08-31,14,132,10,Sul,5,0.059,970.45,913.19,579.45,333.74
31341,2025-08-31,1,117,8,Sudeste,4,0.003,407.68,406.46,274.52,131.94
31332,2025-08-31,22,88,15,Sudeste,2,0.081,186.38,171.28,130.9,40.38
31333,2025-08-31,4,123,15,Sudeste,1,0.06,50.25,47.24,33.9,13.34
31334,2025-08-31,10,22,16,Sudeste,4,0.1,445.8,401.22,316.64,84.58
31331,2025-08-31,14,12,4,Centro-Oeste,1,0.066,194.09,181.28,115.89,65.39
31336,2025-08-31,5,115,8,Sudeste,1,0.04,194.16,186.39,124.45,61.94
31338,2025-08-31,24,90,10,Sul,5,0.018,2005.4,1969.3,978.5,990.8
31339,2025-08-31,24,140,2,Norte,3,0.025,1203.24,1173.16,587.1,586.06
31335,2025-08-31,6,76,8,Sudeste,3,0.012,2391.6,2362.9,1232.37,1130.53
31377,2025-09-01,12,118,9,Centro-Oeste,26,0.149,10646.74,9060.38,5698.42,3361.96
31372,2025-09-01,11,39,12,Sul,4,0.023,635.72,621.1,379.4,241.7
31373,2025-09-01,11,35,2,Norte,2,0.07,317.86,295.61,189.7,105.91
31374,2025-09-01,8,95,5,Nordeste,1,0.053,285.53,270.4,174.93,95.47
31375,2025-09-01,23,91,6,Nordeste,6,0.077,1656.9,1529.32,987.6,541.72
31376,2025-09-01,12,52,6,Nordeste,9,0.098,3685.41,3324.24,1972.53,1351.71
31378,2025-09-01,9,59,1,Sul,1,0.05,759.69,721.71,385.84,335.87
31384,2025-09-01,7,133,4,Centro-Oeste,2,0.078,116.36,107.28,79.82,27.46
31381,2025-09-01,19,27,10,Sul,10,0.058,1043.8,983.26,697.0,286.26
31382,2025-09-01,18,98,6,Nordeste,14,0.089,7016.38,6391.92,3842.44,2549.48
31383,2025-09-01,16,126,9,Centro-Oeste,12,0.051,697.8,662.21,487.44,174.77
31371,2025-09-01,10,100,11,Centro-Oeste,10,0.002,1114.5,1112.27,791.6,320.67
31385,2025-09-01,4,63,15,Sudeste,4,0.018,201.0,197.38,135.6,61.78
31386,2025-09-01,11,38,5,Nordeste,2,0.089,317.86,289.57,189.7,99.87
31387,2025-09-01,16,68,12,Sul,3,0.054,174.45,165.03,121.86,43.17
31380,2025-09-01,23,78,8,Sudeste,3,0.081,828.45,761.35,493.8,267.55
31370,2025-09-01,16,113,16,Sudeste,4,0.027,232.6,226.32,162.48,63.84
31379,2025-09-01,10,48,15,Sudeste,5,0.082,557.25,511.56,395.8,115.76
31368,2025-09-01,24,69,12,Sul,7,0.073,2807.56,2602.61,1369.9,1232.71
31369,2025-09-01,19,83,15,Sudeste,23,0.086,2400.74,2194.28,1603.1,591.18
31352,2025-09-01,24,12,11,Centro-Oeste,2,0.002,802.16,800.56,391.4,409.16
31353,2025-09-01,19,14,3,Nordeste,1,0.01,104.38,103.34,69.7,33.64
31355,2025-09-01,22,135,10,Sul,5,0.089,465.95,424.48,327.25,97.23
31356,2025-09-01,17,71,12,Sul,3,0.06,622.29,584.95,393.24,191.71
31357,2025-09-01,9,19,7,Norte,7,0.04,5317.83,5105.12,2700.88,2404.24
31358,2025-09-01,18,7,1,Sul,14,0.087,7016.38,6405.95,3842.44,2563.51
31359,2025-09-01,1,138,11,Centro-Oeste,23,0.164,2344.16,1959.72,1578.49,381.23
31354,2025-09-01,23,101,3,Nordeste,4,0.077,1104.6,1019.55,658.4,361.15
31360,2025-09-01,7,40,12,Sul,34,0.031,1978.12,1916.8,1356.94,559.86
31361,2025-09-01,12,90,12,Sul,4,0.053,1637.96,1551.15,876.68,674.47
31362,2025-09-01,10,46,3,Nordeste,10,0.038,1114.5,1072.15,791.6,280.55
31363,2025-09-01,7,31,1,Sul,2,0.067,116.36,108.56,79.82,28.74
31364,2025-09-01,2,94,10,Sul,10,0.063,2594.7,2431.23,1455.7,975.53
31365,2025-09-01,22,104,16,Sudeste,3,0.047,279.57,266.43,196.35,70.08
31366,2025-09-01,14,67,15,Sudeste,2,0.033,388.18,375.37,231.78,143.59
31367,2025-09-01,11,72,12,Sul,24,0.091,3814.32,3467.22,2276.4,1190.82
31430,2025-09-02,19,99,5,Nordeste,8,0.063,835.04,782.43,557.6,224.83
31429,2025-09-02,18,44,15,Sudeste,26,0.147,13030.42,11114.95,7135.96,3978.99
31428,2025-09-02,21,14,6,Nordeste,2,0.02,871.9,854.46,417.66,436.8
31427,2025-09-02,12,41,3,Nordeste,30,0.096,12284.7,11105.37,6575.1,4530.27
31426,2025-09-02,13,118,14,Centro-Oeste,29,0.06,2887.82,2714.55,2110.62,603.93
31423,2025-09-02,14,56,14,Centro-Oeste,7,0.086,1358.63,1241.79,811.23,430.56
31424,2025-09-02,18,116,8,Sudeste,7,0.095,3508.19,3174.91,1921.22,1253.69
31420,2025-09-02,23,132,10,Sul,2,0.044,552.3,528.0,329.2,198.8
31422,2025-09-02,13,112,8,Sudeste,3,0.003,298.74,297.84,218.34,79.5
31421,2025-09-02,21,51,13,Centro-Oeste,3,0.011,1307.85,1293.46,626.49,666.97
31431,2025-09-02,2,92,10,Sul,30,0.137,7784.1,6717.68,4367.1,2350.58
31425,2025-09-02,2,106,15,Sudeste,2,0.039,518.94,498.7,291.14,207.56
31432,2025-09-02,20,99,6,Nordeste,13,0.062,3334.5,3127.76,1885.39,1242.37
31441,2025-09-02,7,13,10,Sul,16,0.049,930.88,885.27,638.56,246.71
31434,2025-09-02,2,32,16,Sudeste,7,0.058,1816.29,1710.95,1018.99,691.96
31435,2025-09-02,16,63,16,Sudeste,5,0.015,290.75,286.39,203.1,83.29
31447,2025-09-02,11,117,16,Sudeste,2,0.033,317.86,307.37,189.7,117.67
31437,2025-09-02,4,21,8,Sudeste,13,0.05,653.25,620.59,440.7,179.89
31438,2025-09-02,13,93,2,Norte,2,0.065,199.16,186.21,145.56,40.65
31439,2025-09-02,20,7,10,Sul,6,0.096,1539.0,1391.26,870.18,521.08
31440,2025-09-02,10,126,9,Centro-Oeste,5,0.09,557.25,507.1,395.8,111.3
31442,2025-09-02,7,16,11,Centro-Oeste,6,0.01,349.08,345.59,239.46,106.13
31443,2025-09-02,18,25,15,Sudeste,6,0.024,3007.02,2934.85,1646.76,1288.09
31444,2025-09-02,20,125,5,Nordeste,6,0.097,1539.0,1389.72,870.18,519.54
31445,2025-09-02,19,121,5,Nordeste,19,0.113,1983.22,1759.12,1324.3,434.82
31446,2025-09-02,7,130,16,Sudeste,1,0.046,58.18,55.5,39.91,15.59
31419,2025-09-02,12,32,16,Sudeste,8,0.075,3275.92,3030.23,1753.36,1276.87
31433,2025-09-02,17,140,7,Norte,2,0.029,414.86,402.83,262.16,140.67
31418,2025-09-02,11,23,4,Centro-Oeste,4,0.068,635.72,592.49,379.4,213.09
31436,2025-09-02,14,69,10,Sul,2,0.021,388.18,380.03,231.78,148.25
31416,2025-09-02,17,26,2,Norte,2,0.077,414.86,382.92,262.16,120.76
31389,2025-09-02,1,94,1,Sul,12,0.019,1223.04,1199.8,823.56,376.24
31390,2025-09-02,1,61,10,Sul,11,0.075,1121.12,1037.04,754.93,282.11
31391,2025-09-02,1,18,12,Sul,14,0.057,1426.88,1345.55,960.82,384.73
31392,2025-09-02,11,77,8,Sudeste,23,0.055,3655.39,3454.34,2181.55,1272.79
31393,2025-09-02,13,101,6,Nordeste,4,0.027,398.32,387.57,291.12,96.45
31394,2025-09-02,11,32,15,Sudeste,4,0.088,635.72,579.78,379.4,200.38
31395,2025-09-02,3,57,3,Nordeste,7,0.051,6201.02,5884.77,3359.23,2525.54
31396,2025-09-02,1,125,6,Nordeste,12,0.048,1223.04,1164.33,823.56,340.77
31397,2025-09-02,15,100,13,Centro-Oeste,15,0.074,6448.35,5971.17,3154.65,2816.52
31398,2025-09-02,9,112,16,Sudeste,4,0.04,3038.76,2917.21,1543.36,1373.85
31399,2025-09-02,3,63,16,Sudeste,1,0.091,885.86,805.25,479.89,325.36
31400,2025-09-02,7,70,10,Sul,11,0.01,639.98,633.58,439.01,194.57
31401,2025-09-02,7,70,12,Sul,14,0.093,814.52,738.77,558.74,180.03
31388,2025-09-02,1,15,14,Centro-Oeste,4,0.066,407.68,380.77,274.52,106.25
31403,2025-09-02,4,21,16,Sudeste,8,0.036,402.0,387.53,271.2,116.33
31402,2025-09-02,7,64,12,Sul,5,0.099,290.9,262.1,199.55,62.55
31415,2025-09-02,11,25,8,Sudeste,4,0.081,635.72,584.23,379.4,204.83
31414,2025-09-02,14,23,14,Centro-Oeste,9,0.068,1746.81,1628.03,1043.01,585.02
31413,2025-09-02,11,75,13,Centro-Oeste,9,0.017,1430.37,1406.05,853.65,552.4
31412,2025-09-02,24,71,10,Sul,2,0.05,802.16,762.05,391.4,370.65
31411,2025-09-02,22,66,10,Sul,1,0.047,93.19,88.81,65.45,23.36
31417,2025-09-02,3,36,3,Nordeste,18,0.01,15945.48,15786.03,8638.02,7148.01
31409,2025-09-02,19,58,1,Sul,13,0.009,1356.94,1344.73,906.1,438.63
31408,2025-09-02,18,84,16,Sudeste,11,0.05,5512.87,5237.23,3019.06,2218.17
31407,2025-09-02,10,75,13,Centro-Oeste,10,0.056,1114.5,1052.09,791.6,260.49
31406,2025-09-02,15,76,16,Sudeste,1,0.075,429.89,397.65,210.31,187.34
31405,2025-09-02,4,117,15,Sudeste,1,0.027,50.25,48.89,33.9,14.99
31410,2025-09-02,10,125,6,Nordeste,14,0.02,1560.3,1529.09,1108.24,420.85
31404,2025-09-02,9,6,8,Sudeste,14,0.022,10635.66,10401.68,5401.76,4999.92
31485,2025-09-03,9,16,14,Centro-Oeste,4,0.079,3038.76,2798.7,1543.36,1255.34
31484,2025-09-03,2,129,14,Centro-Oeste,1,0.01,259.47,256.88,145.57,111.31
31483,2025-09-03,21,50,8,Sudeste,30,0.178,13078.5,10750.53,6264.9,4485.63
31482,2025-09-03,8,119,15,Sudeste,20,0.015,5710.6,5624.94,3498.6,2126.34
31480,2025-09-03,10,48,15,Sudeste,1,0.005,111.45,110.89,79.16,31.73
31486,2025-09-03,1,4,1,Sul,16,0.091,1630.72,1482.32,1098.08,384.24
31479,2025-09-03,24,118,14,Centro-Oeste,21,0.099,8422.68,7588.83,4109.7,3479.13
31478,2025-09-03,23,51,9,Centro-Oeste,4,0.039,1104.6,1061.52,658.4,403.12
31477,2025-09-03,15,38,6,Nordeste,5,0.058,2149.45,2024.78,1051.55,973.23
31476,2025-09-03,19,16,9,Centro-Oeste,1,0.004,104.38,103.96,69.7,34.26
31481,2025-09-03,24,23,11,Centro-Oeste,7,0.02,2807.56,2751.41,1369.9,1381.51
31487,2025-09-03,20,130,8,Sudeste,5,0.029,1282.5,1245.31,725.15,520.16
31491,2025-09-03,6,45,13,Centro-Oeste,13,0.003,10363.6,10332.51,5340.27,4992.24
31489,2025-09-03,2,2,7,Norte,1,0.003,259.47,258.69,145.57,113.12
31490,2025-09-03,13,91,5,Nordeste,12,0.089,1194.96,1088.61,873.36,215.25
31492,2025-09-03,19,68,1,Sul,1,0.081,104.38,95.93,69.7,26.23
31493,2025-09-03,5,58,1,Sul,15,0.077,2912.4,2688.15,1866.75,821.4
31494,2025-09-03,14,42,5,Nordeste,10,0.033,1940.9,1876.85,1158.9,717.95
31496,2025-09-03,5,37,16,Sudeste,3,0.09,582.48,530.06,373.35,156.71
31497,2025-09-03,2,32,8,Sudeste,6,0.004,1556.82,1550.59,873.42,677.17
31498,2025-09-03,21,32,16,Sudeste,6,0.061,2615.7,2456.14,1252.98,1203.16
31499,2025-09-03,3,17,10,Sul,5,0.077,4429.3,4088.24,2399.45,1688.79
31500,2025-09-03,22,74,11,Centro-Oeste,2,0.042,186.38,178.55,130.9,47.65
31501,2025-09-03,6,77,8,Sudeste,32,0.11,25510.4,22704.26,13145.28,9558.98
31475,2025-09-03,24,45,4,Centro-Oeste,7,0.059,2807.56,2641.91,1369.9,1272.01
31488,2025-09-03,16,14,6,Nordeste,9,0.07,523.35,486.72,365.58,121.14
31495,2025-09-03,17,68,12,Sul,4,0.073,829.72,769.15,524.32,244.83
31474,2025-09-03,1,49,15,Sudeste,4,0.1,407.68,366.91,274.52,92.39
31472,2025-09-03,9,58,1,Sul,10,0.04,7596.9,7293.02,3858.4,3434.62
31473,2025-09-03,13,80,6,Nordeste,4,0.062,398.32,373.62,291.12,82.5
31448,2025-09-03,14,130,16,Sudeste,2,0.005,388.18,386.24,231.78,154.46
31449,2025-09-03,17,67,16,Sudeste,3,0.028,622.29,604.87,393.24,211.63
31450,2025-09-03,12,1,3,Nordeste,16,0.045,6551.84,6257.01,3506.72,2750.29
31451,2025-09-03,16,62,6,Nordeste,13,0.015,755.95,744.61,528.06,216.55
31452,2025-09-03,13,31,10,Sul,3,0.068,298.74,278.43,218.34,60.09
31454,2025-09-03,23,97,7,Norte,2,0.035,552.3,532.97,329.2,203.77
31455,2025-09-03,7,24,2,Norte,2,0.063,116.36,109.03,79.82,29.21
31456,2025-09-03,22,46,6,Nordeste,11,0.015,1025.09,1009.71,719.95,289.76
31457,2025-09-03,12,55,16,Sudeste,4,0.022,1637.96,1601.92,876.68,725.24
31458,2025-09-03,15,9,12,Sul,3,0.097,1289.67,1164.57,630.93,533.64
31459,2025-09-03,22,99,6,Nordeste,4,0.079,372.76,343.31,261.8,81.51
31453,2025-09-03,2,35,2,Norte,3,0.004,778.41,775.3,436.71,338.59
31461,2025-09-03,3,79,6,Nordeste,10,0.028,8858.6,8610.56,4798.9,3811.66
31471,2025-09-03,15,27,10,Sul,7,0.003,3009.23,3000.2,1472.17,1528.03
31460,2025-09-03,5,107,15,Sudeste,17,0.084,3300.72,3023.46,2115.65,907.81
31470,2025-09-03,11,128,16,Sudeste,4,0.084,635.72,582.32,379.4,202.92
31469,2025-09-03,20,63,16,Sudeste,2,0.042,513.0,491.45,290.06,201.39
31467,2025-09-03,3,121,3,Nordeste,31,0.038,27461.66,26418.12,14876.59,11541.53
31468,2025-09-03,5,62,3,Nordeste,11,0.058,2135.76,2011.89,1368.95,642.94
31465,2025-09-03,16,38,3,Nordeste,3,0.002,174.45,174.1,121.86,52.24
31464,2025-09-03,3,63,8,Sudeste,3,0.012,2657.58,2625.69,1439.67,1186.02
31463,2025-09-03,20,111,16,Sudeste,3,0.045,769.5,734.87,435.09,299.78
